Word,Language,Input,Expected Result,Result,Match
嬈庬,Japanese,"(23304, 24236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
importaste,Spanish,"(105, 109, 112, 111, 114, 116, 97, 115, 116, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
druxy,English,"(100, 114, 117, 120, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
libérâtes,French,"(108, 105, 98, 233, 114, 226, 116, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
platens,English,"(112, 108, 97, 116, 101, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Temperaturintervall,German,"(84, 101, 109, 112, 101, 114, 97, 116, 117, 114, 105, 110, 116, 101, 114, 118, 97, 108, 108, 0)",4,4,True
cubage,English,"(99, 117, 98, 97, 103, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
topographie,French,"(116, 111, 112, 111, 103, 114, 97, 112, 104, 105, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
consolidators,English,"(99, 111, 110, 115, 111, 108, 105, 100, 97, 116, 111, 114, 115, 0, 0, 0, 0, 0, 0, 0)",2,2,True
preciada,Spanish,"(112, 114, 101, 99, 105, 97, 100, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
Klimatendenzen,German,"(75, 108, 105, 109, 97, 116, 101, 110, 100, 101, 110, 122, 101, 110, 0, 0, 0, 0, 0, 0)",4,4,True
dépolis,French,"(100, 233, 112, 111, 108, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
glosts,English,"(103, 108, 111, 115, 116, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
偍偐偟偄,Japanese,"(20557, 20560, 20575, 20548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
derrochadoramente,Spanish,"(100, 101, 114, 114, 111, 99, 104, 97, 100, 111, 114, 97, 109, 101, 110, 116, 101, 0, 0, 0)",1,1,True
Maiaussaat,German,"(77, 97, 105, 97, 117, 115, 115, 97, 97, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
admitíamos,Spanish,"(97, 100, 109, 105, 116, 237, 97, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
cancanières,French,"(99, 97, 110, 99, 97, 110, 105, 232, 114, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
儀乕僗,Japanese,"(20736, 20053, 20695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Jungfernverderb,German,"(74, 117, 110, 103, 102, 101, 114, 110, 118, 101, 114, 100, 101, 114, 98, 0, 0, 0, 0, 0)",4,4,True
fluorometer,English,"(102, 108, 117, 111, 114, 111, 109, 101, 116, 101, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
rewinded,English,"(114, 101, 119, 105, 110, 100, 101, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
concientizaréis,Spanish,"(99, 111, 110, 99, 105, 101, 110, 116, 105, 122, 97, 114, 233, 105, 115, 0, 0, 0, 0, 0)",1,1,True
organe,French,"(111, 114, 103, 97, 110, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
successorship,English,"(115, 117, 99, 99, 101, 115, 115, 111, 114, 115, 104, 105, 112, 0, 0, 0, 0, 0, 0, 0)",2,2,True
straightforward,English,"(115, 116, 114, 97, 105, 103, 104, 116, 102, 111, 114, 119, 97, 114, 100, 0, 0, 0, 0, 0)",2,4,False
scarious,English,"(115, 99, 97, 114, 105, 111, 117, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,3,False
caduco,Spanish,"(99, 97, 100, 117, 99, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
griffiez,French,"(103, 114, 105, 102, 102, 105, 101, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
crochetâtes,French,"(99, 114, 111, 99, 104, 101, 116, 226, 116, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
prettifying,English,"(112, 114, 101, 116, 116, 105, 102, 121, 105, 110, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
impairment,English,"(105, 109, 112, 97, 105, 114, 109, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,3,False
atornillando,Spanish,"(97, 116, 111, 114, 110, 105, 108, 108, 97, 110, 100, 111, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
暔幙,Japanese,"(26260, 24153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
ondea,Spanish,"(111, 110, 100, 101, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
柍榑,Japanese,"(26573, 27025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
forthastendes,German,"(102, 111, 114, 116, 104, 97, 115, 116, 101, 110, 100, 101, 115, 0, 0, 0, 0, 0, 0, 0)",4,4,True
vertrauenerweckende,German,"(118, 101, 114, 116, 114, 97, 117, 101, 110, 101, 114, 119, 101, 99, 107, 101, 110, 100, 101, 0)",4,4,True
existieras,Spanish,"(101, 120, 105, 115, 116, 105, 101, 114, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
samizdat,English,"(115, 97, 109, 105, 122, 100, 97, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Übergangsartikel,German,"(220, 98, 101, 114, 103, 97, 110, 103, 115, 97, 114, 116, 105, 107, 101, 108, 0, 0, 0, 0)",4,4,True
Fischtank,German,"(70, 105, 115, 99, 104, 116, 97, 110, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
resolveremos,Spanish,"(114, 101, 115, 111, 108, 118, 101, 114, 101, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
堢偪偒偭偨,Japanese,"(22562, 20586, 20562, 20589, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Ahornbahn,German,"(65, 104, 111, 114, 110, 98, 97, 104, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
Gästebetrieb,German,"(71, 228, 115, 116, 101, 98, 101, 116, 114, 105, 101, 98, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
Enteignungsbeschluss,German,"(69, 110, 116, 101, 105, 103, 110, 117, 110, 103, 115, 98, 101, 115, 99, 104, 108, 117, 115, 115)",4,4,True
calenturientos,Spanish,"(99, 97, 108, 101, 110, 116, 117, 114, 105, 101, 110, 116, 111, 115, 0, 0, 0, 0, 0, 0)",1,3,False
Zechbrüdern,German,"(90, 101, 99, 104, 98, 114, 252, 100, 101, 114, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
偟傚偣傫偼,Japanese,"(20575, 20634, 20579, 20651, 20604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
憶乆偟偔,Japanese,"(25014, 20038, 20575, 20564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
predicción,Spanish,"(112, 114, 101, 100, 105, 99, 99, 105, 243, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
acquerrez,French,"(97, 99, 113, 117, 101, 114, 114, 101, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
estropajos,Spanish,"(101, 115, 116, 114, 111, 112, 97, 106, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
hinhört,German,"(104, 105, 110, 104, 246, 114, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,2,False
laubwerfenden,German,"(108, 97, 117, 98, 119, 101, 114, 102, 101, 110, 100, 101, 110, 0, 0, 0, 0, 0, 0, 0)",4,4,True
desatornillaríais,Spanish,"(100, 101, 115, 97, 116, 111, 114, 110, 105, 108, 108, 97, 114, 237, 97, 105, 115, 0, 0, 0)",1,2,False
durchspringenden,German,"(100, 117, 114, 99, 104, 115, 112, 114, 105, 110, 103, 101, 110, 100, 101, 110, 0, 0, 0, 0)",4,4,True
soyles,English,"(115, 111, 121, 108, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Schwimmvögeln,German,"(83, 99, 104, 119, 105, 109, 109, 118, 246, 103, 101, 108, 110, 0, 0, 0, 0, 0, 0, 0)",4,4,True
Ichbezogenheit,German,"(73, 99, 104, 98, 101, 122, 111, 103, 101, 110, 104, 101, 105, 116, 0, 0, 0, 0, 0, 0)",4,4,True
décelèrent,French,"(100, 233, 99, 101, 108, 232, 114, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
repatriaremos,Spanish,"(114, 101, 112, 97, 116, 114, 105, 97, 114, 101, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0)",1,1,True
équivalente,French,"(233, 113, 117, 105, 118, 97, 108, 101, 110, 116, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
tropaeolums,English,"(116, 114, 111, 112, 97, 101, 111, 108, 117, 109, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
fusible,French,"(102, 117, 115, 105, 98, 108, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
générasse,French,"(103, 233, 110, 233, 114, 97, 115, 115, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
奆,Japanese,"(22854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Beraterstabes,German,"(66, 101, 114, 97, 116, 101, 114, 115, 116, 97, 98, 101, 115, 0, 0, 0, 0, 0, 0, 0)",4,4,True
儅僢僠偡傞,Japanese,"(20741, 20706, 20704, 20577, 20638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
pretinas,Spanish,"(112, 114, 101, 116, 105, 110, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
傎傏,Japanese,"(20622, 20623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
hinuntergehende,German,"(104, 105, 110, 117, 110, 116, 101, 114, 103, 101, 104, 101, 110, 100, 101, 0, 0, 0, 0, 0)",4,4,True
accidentels,French,"(97, 99, 99, 105, 100, 101, 110, 116, 101, 108, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
acuclillaste,Spanish,"(97, 99, 117, 99, 108, 105, 108, 108, 97, 115, 116, 101, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
traquassions,French,"(116, 114, 97, 113, 117, 97, 115, 115, 105, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Wahlvorteil,German,"(87, 97, 104, 108, 118, 111, 114, 116, 101, 105, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
trasega,Spanish,"(116, 114, 97, 115, 101, 103, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
remontaríamos,Spanish,"(114, 101, 109, 111, 110, 116, 97, 114, 237, 97, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0)",1,1,True
偡偝傑偠偄,Japanese,"(20577, 20573, 20625, 20576, 20548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Urlaubsgenehmigungen,German,"(85, 114, 108, 97, 117, 98, 115, 103, 101, 110, 101, 104, 109, 105, 103, 117, 110, 103, 101, 110)",4,4,True
heraushörend,German,"(104, 101, 114, 97, 117, 115, 104, 246, 114, 101, 110, 100, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
wrongheaded,English,"(119, 114, 111, 110, 103, 104, 101, 97, 100, 101, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Bildgenehmigung,German,"(66, 105, 108, 100, 103, 101, 110, 101, 104, 109, 105, 103, 117, 110, 103, 0, 0, 0, 0, 0)",4,4,True
montait,French,"(109, 111, 110, 116, 97, 105, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
偮偗偨,Japanese,"(20590, 20567, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
inculpemos,Spanish,"(105, 110, 99, 117, 108, 112, 101, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
recatolizarían,Spanish,"(114, 101, 99, 97, 116, 111, 108, 105, 122, 97, 114, 237, 97, 110, 0, 0, 0, 0, 0, 0)",1,1,True
zusammenzupacken,German,"(122, 117, 115, 97, 109, 109, 101, 110, 122, 117, 112, 97, 99, 107, 101, 110, 0, 0, 0, 0)",4,4,True
慡斒揑偵,Japanese,"(24929, 26002, 25553, 20597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
mixturó,Spanish,"(109, 105, 120, 116, 117, 114, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
傗偐傑偟偄,Japanese,"(20631, 20560, 20625, 20575, 20548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
enflammant,French,"(101, 110, 102, 108, 97, 109, 109, 97, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,1,False
dirigeraient,French,"(100, 105, 114, 105, 103, 101, 114, 97, 105, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Differenzierer,German,"(68, 105, 102, 102, 101, 114, 101, 110, 122, 105, 101, 114, 101, 114, 0, 0, 0, 0, 0, 0)",4,4,True
coláramos,Spanish,"(99, 111, 108, 225, 114, 97, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
complet,French,"(99, 111, 109, 112, 108, 101, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
Curtius,German,"(67, 117, 114, 116, 105, 117, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,3,False
揚戅偡傞,Japanese,"(25562, 25093, 20577, 20638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Samenanlage,German,"(83, 97, 109, 101, 110, 97, 110, 108, 97, 103, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
gasificamos,Spanish,"(103, 97, 115, 105, 102, 105, 99, 97, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
偡偛偔椙偄,Japanese,"(20577, 20571, 20564, 26905, 20548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
偙傟偧,Japanese,"(20569, 20639, 20583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Großspitze,German,"(71, 114, 111, 223, 115, 112, 105, 116, 122, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
峳傟傞,Japanese,"(23795, 20639, 20638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Hot Spot,German,"(72, 111, 116, 32, 83, 112, 111, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
desahuciaré,Spanish,"(100, 101, 115, 97, 104, 117, 99, 105, 97, 114, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
misdoes,English,"(109, 105, 115, 100, 111, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
torpillâtes,French,"(116, 111, 114, 112, 105, 108, 108, 226, 116, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
偟傫偳偐偭偨,Japanese,"(20575, 20651, 20595, 20560, 20589, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
préstamos,Spanish,"(112, 114, 233, 115, 116, 97, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
espulgo,Spanish,"(101, 115, 112, 117, 108, 103, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
proporcionáis,Spanish,"(112, 114, 111, 112, 111, 114, 99, 105, 111, 110, 225, 105, 115, 0, 0, 0, 0, 0, 0, 0)",1,1,True
wahrsagende,German,"(119, 97, 104, 114, 115, 97, 103, 101, 110, 100, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
regretters,English,"(114, 101, 103, 114, 101, 116, 116, 101, 114, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
estriol,English,"(101, 115, 116, 114, 105, 111, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
t'initiais,French,"(116, 39, 105, 110, 105, 116, 105, 97, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
怈偄偨,Japanese,"(24584, 20548, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
carburerai,French,"(99, 97, 114, 98, 117, 114, 101, 114, 97, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
ausschließlichem,German,"(97, 117, 115, 115, 99, 104, 108, 105, 101, 223, 108, 105, 99, 104, 101, 109, 0, 0, 0, 0)",4,4,True
Sonderleder,German,"(83, 111, 110, 100, 101, 114, 108, 101, 100, 101, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
prédéterminez,French,"(112, 114, 233, 100, 233, 116, 101, 114, 109, 105, 110, 101, 122, 0, 0, 0, 0, 0, 0, 0)",3,3,True
forniquerait,French,"(102, 111, 114, 110, 105, 113, 117, 101, 114, 97, 105, 116, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
wharenui,English,"(119, 104, 97, 114, 101, 110, 117, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
fêlé,French,"(102, 234, 108, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
aclimataría,Spanish,"(97, 99, 108, 105, 109, 97, 116, 97, 114, 237, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
equilibrabais,Spanish,"(101, 113, 117, 105, 108, 105, 98, 114, 97, 98, 97, 105, 115, 0, 0, 0, 0, 0, 0, 0)",1,1,True
Ehebruchverboten,German,"(69, 104, 101, 98, 114, 117, 99, 104, 118, 101, 114, 98, 111, 116, 101, 110, 0, 0, 0, 0)",4,4,True
battrons,French,"(98, 97, 116, 116, 114, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
揧偊偨,Japanese,"(25575, 20554, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
inflammation,English,"(105, 110, 102, 108, 97, 109, 109, 97, 116, 105, 111, 110, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
antipolnischer,German,"(97, 110, 116, 105, 112, 111, 108, 110, 105, 115, 99, 104, 101, 114, 0, 0, 0, 0, 0, 0)",4,4,True
Theaterkinderbuches,German,"(84, 104, 101, 97, 116, 101, 114, 107, 105, 110, 100, 101, 114, 98, 117, 99, 104, 101, 115, 0)",4,4,True
frisure,French,"(102, 114, 105, 115, 117, 114, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
clavetearíais,Spanish,"(99, 108, 97, 118, 101, 116, 101, 97, 114, 237, 97, 105, 115, 0, 0, 0, 0, 0, 0, 0)",1,1,True
屓,Japanese,"(23635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Baumhaushotels,German,"(66, 97, 117, 109, 104, 97, 117, 115, 104, 111, 116, 101, 108, 115, 0, 0, 0, 0, 0, 0)",4,4,True
auréolai,French,"(97, 117, 114, 233, 111, 108, 97, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
sempstressings,English,"(115, 101, 109, 112, 115, 116, 114, 101, 115, 115, 105, 110, 103, 115, 0, 0, 0, 0, 0, 0)",2,2,True
cubicaremos,Spanish,"(99, 117, 98, 105, 99, 97, 114, 101, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
execramos,Spanish,"(101, 120, 101, 99, 114, 97, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
profundidades,Spanish,"(112, 114, 111, 102, 117, 110, 100, 105, 100, 97, 100, 101, 115, 0, 0, 0, 0, 0, 0, 0)",1,2,False
晄峛斻側偔,Japanese,"(26180, 23771, 26043, 20596, 20564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
unbeschleunigtem,German,"(117, 110, 98, 101, 115, 99, 104, 108, 101, 117, 110, 105, 103, 116, 101, 109, 0, 0, 0, 0)",4,2,False
Großbetrieb,German,"(71, 114, 111, 223, 98, 101, 116, 114, 105, 101, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
朣偔側偭偨,Japanese,"(26403, 20564, 20596, 20589, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
戝嬝,Japanese,"(25117, 23325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
retumbáis,Spanish,"(114, 101, 116, 117, 109, 98, 225, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
fougères,French,"(102, 111, 117, 103, 232, 114, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
傕偆,Japanese,"(20629, 20550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
pelotonnasse,French,"(112, 101, 108, 111, 116, 111, 110, 110, 97, 115, 115, 101, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Waldhütten,German,"(87, 97, 108, 100, 104, 252, 116, 116, 101, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
偼傑偭偨,Japanese,"(20604, 20625, 20589, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
偁偟傜偆,Japanese,"(20545, 20575, 20636, 20550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
sorning,English,"(115, 111, 114, 110, 105, 110, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
journalizes,English,"(106, 111, 117, 114, 110, 97, 108, 105, 122, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
stevedores,English,"(115, 116, 101, 118, 101, 100, 111, 114, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,3,False
Hautgeschwürs,German,"(72, 97, 117, 116, 103, 101, 115, 99, 104, 119, 252, 114, 115, 0, 0, 0, 0, 0, 0, 0)",4,4,True
Stammeskulturen,German,"(83, 116, 97, 109, 109, 101, 115, 107, 117, 108, 116, 117, 114, 101, 110, 0, 0, 0, 0, 0)",4,4,True
怓,Japanese,"(24595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
timorously,English,"(116, 105, 109, 111, 114, 111, 117, 115, 108, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
彮乆,Japanese,"(24430, 20038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Sondervorträgen,German,"(83, 111, 110, 100, 101, 114, 118, 111, 114, 116, 114, 228, 103, 101, 110, 0, 0, 0, 0, 0)",4,4,True
unreconcilable,English,"(117, 110, 114, 101, 99, 111, 110, 99, 105, 108, 97, 98, 108, 101, 0, 0, 0, 0, 0, 0)",2,2,True
sicherheitsbesessen,German,"(115, 105, 99, 104, 101, 114, 104, 101, 105, 116, 115, 98, 101, 115, 101, 115, 115, 101, 110, 0)",4,2,False
consens,French,"(99, 111, 110, 115, 101, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
auténticos,Spanish,"(97, 117, 116, 233, 110, 116, 105, 99, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
trésorier,French,"(116, 114, 233, 115, 111, 114, 105, 101, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
帪愜,Japanese,"(24106, 24860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
precaverían,Spanish,"(112, 114, 101, 99, 97, 118, 101, 114, 237, 97, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
fulminants,English,"(102, 117, 108, 109, 105, 110, 97, 110, 116, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,3,False
saliverais,French,"(115, 97, 108, 105, 118, 101, 114, 97, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
retirierten,German,"(114, 101, 116, 105, 114, 105, 101, 114, 116, 101, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,3,False
manurer,English,"(109, 97, 110, 117, 114, 101, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
estriaba,Spanish,"(101, 115, 116, 114, 105, 97, 98, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
Raumspartreppen,German,"(82, 97, 117, 109, 115, 112, 97, 114, 116, 114, 101, 112, 112, 101, 110, 0, 0, 0, 0, 0)",4,4,True
Kyffhäuserbundes,German,"(75, 121, 102, 102, 104, 228, 117, 115, 101, 114, 98, 117, 110, 100, 101, 115, 0, 0, 0, 0)",4,4,True
dulcitude,English,"(100, 117, 108, 99, 105, 116, 117, 100, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
