Word,Language,Len,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20
corcovearás,1,11,99,111,114,99,111,118,101,97,114,225,115,0,0,0,0,0,0,0,0,0
elimine,1,7,101,108,105,109,105,110,101,0,0,0,0,0,0,0,0,0,0,0,0,0
explanan,1,8,101,120,112,108,97,110,97,110,0,0,0,0,0,0,0,0,0,0,0,0
rasquemos,1,9,114,97,115,113,117,101,109,111,115,0,0,0,0,0,0,0,0,0,0,0
regeneraríais,1,13,114,101,103,101,110,101,114,97,114,237,97,105,115,0,0,0,0,0,0,0
disuasiones,1,11,100,105,115,117,97,115,105,111,110,101,115,0,0,0,0,0,0,0,0,0
instructor,1,10,105,110,115,116,114,117,99,116,111,114,0,0,0,0,0,0,0,0,0,0
invocara,1,8,105,110,118,111,99,97,114,97,0,0,0,0,0,0,0,0,0,0,0,0
consortemente,1,13,99,111,110,115,111,114,116,101,109,101,110,116,101,0,0,0,0,0,0,0
antojadizamente,1,15,97,110,116,111,106,97,100,105,122,97,109,101,110,116,101,0,0,0,0,0
subordinaras,1,12,115,117,98,111,114,100,105,110,97,114,97,115,0,0,0,0,0,0,0,0
pro-democráticos,1,16,112,114,111,45,100,101,109,111,99,114,225,116,105,99,111,115,0,0,0,0
apuntalan,1,9,97,112,117,110,116,97,108,97,110,0,0,0,0,0,0,0,0,0,0,0
machismos,1,9,109,97,99,104,105,115,109,111,115,0,0,0,0,0,0,0,0,0,0,0
cristalizar,1,11,99,114,105,115,116,97,108,105,122,97,114,0,0,0,0,0,0,0,0,0
fulminado,1,9,102,117,108,109,105,110,97,100,111,0,0,0,0,0,0,0,0,0,0,0
confeccionad,1,12,99,111,110,102,101,99,99,105,111,110,97,100,0,0,0,0,0,0,0,0
rendiremos,1,10,114,101,110,100,105,114,101,109,111,115,0,0,0,0,0,0,0,0,0,0
estorbaré,1,9,101,115,116,111,114,98,97,114,233,0,0,0,0,0,0,0,0,0,0,0
improperios,1,11,105,109,112,114,111,112,101,114,105,111,115,0,0,0,0,0,0,0,0,0
andanza,1,7,97,110,100,97,110,122,97,0,0,0,0,0,0,0,0,0,0,0,0,0
cometí,1,6,99,111,109,101,116,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relocalicen,1,11,114,101,108,111,99,97,108,105,99,101,110,0,0,0,0,0,0,0,0,0
aeroespaciales,1,14,97,101,114,111,101,115,112,97,99,105,97,108,101,115,0,0,0,0,0,0
pergamino,1,9,112,101,114,103,97,109,105,110,111,0,0,0,0,0,0,0,0,0,0,0
juste,1,5,106,117,115,116,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
esclarecimientos,1,16,101,115,99,108,97,114,101,99,105,109,105,101,110,116,111,115,0,0,0,0
propulsaron,1,11,112,114,111,112,117,108,115,97,114,111,110,0,0,0,0,0,0,0,0,0
muréis,1,6,109,117,114,233,105,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
antojaran,1,9,97,110,116,111,106,97,114,97,110,0,0,0,0,0,0,0,0,0,0,0
serpenteábamos,1,14,115,101,114,112,101,110,116,101,225,98,97,109,111,115,0,0,0,0,0,0
farmacológicas,1,14,102,97,114,109,97,99,111,108,243,103,105,99,97,115,0,0,0,0,0,0
predeterminabas,1,15,112,114,101,100,101,116,101,114,109,105,110,97,98,97,115,0,0,0,0,0
llevará,1,7,108,108,101,118,97,114,225,0,0,0,0,0,0,0,0,0,0,0,0,0
abanderara,1,10,97,98,97,110,100,101,114,97,114,97,0,0,0,0,0,0,0,0,0,0
chismorrearás,1,13,99,104,105,115,109,111,114,114,101,97,114,225,115,0,0,0,0,0,0,0
piaré,1,5,112,105,97,114,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
girar,1,5,103,105,114,97,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naceréis,1,8,110,97,99,101,114,233,105,115,0,0,0,0,0,0,0,0,0,0,0,0
reanimaré,1,9,114,101,97,110,105,109,97,114,233,0,0,0,0,0,0,0,0,0,0,0
abejón,1,6,97,98,101,106,243,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monogamista,1,11,109,111,110,111,103,97,109,105,115,116,97,0,0,0,0,0,0,0,0,0
substantivaste,1,14,115,117,98,115,116,97,110,116,105,118,97,115,116,101,0,0,0,0,0,0
ensillaréis,1,11,101,110,115,105,108,108,97,114,233,105,115,0,0,0,0,0,0,0,0,0
maquináis,1,9,109,97,113,117,105,110,225,105,115,0,0,0,0,0,0,0,0,0,0,0
garrotes,1,8,103,97,114,114,111,116,101,115,0,0,0,0,0,0,0,0,0,0,0,0
recirculamos,1,12,114,101,99,105,114,99,117,108,97,109,111,115,0,0,0,0,0,0,0,0
amaestrabas,1,11,97,109,97,101,115,116,114,97,98,97,115,0,0,0,0,0,0,0,0,0
enfrascaríamos,1,14,101,110,102,114,97,115,99,97,114,237,97,109,111,115,0,0,0,0,0,0
confección,1,10,99,111,110,102,101,99,99,105,243,110,0,0,0,0,0,0,0,0,0,0
inhabilitaría,1,13,105,110,104,97,98,105,108,105,116,97,114,237,97,0,0,0,0,0,0,0
pisotearás,1,10,112,105,115,111,116,101,97,114,225,115,0,0,0,0,0,0,0,0,0,0
desestimasteis,1,14,100,101,115,101,115,116,105,109,97,115,116,101,105,115,0,0,0,0,0,0
deshidrataríais,1,15,100,101,115,104,105,100,114,97,116,97,114,237,97,105,115,0,0,0,0,0
deleitaría,1,10,100,101,108,101,105,116,97,114,237,97,0,0,0,0,0,0,0,0,0,0
sobresuscribiríais,1,18,115,111,98,114,101,115,117,115,99,114,105,98,105,114,237,97,105,115,0,0
abocardáis,1,10,97,98,111,99,97,114,100,225,105,115,0,0,0,0,0,0,0,0,0,0
rindámosnos,1,11,114,105,110,100,225,109,111,115,110,111,115,0,0,0,0,0,0,0,0,0
procedieran,1,11,112,114,111,99,101,100,105,101,114,97,110,0,0,0,0,0,0,0,0,0
revolcaríais,1,12,114,101,118,111,108,99,97,114,237,97,105,115,0,0,0,0,0,0,0,0
cachondee,1,9,99,97,99,104,111,110,100,101,101,0,0,0,0,0,0,0,0,0,0,0
vacilemos,1,9,118,97,99,105,108,101,109,111,115,0,0,0,0,0,0,0,0,0,0,0
afluentemente,1,13,97,102,108,117,101,110,116,101,109,101,110,116,101,0,0,0,0,0,0,0
mestizabais,1,11,109,101,115,116,105,122,97,98,97,105,115,0,0,0,0,0,0,0,0,0
espetaste,1,9,101,115,112,101,116,97,115,116,101,0,0,0,0,0,0,0,0,0,0,0
duchéis,1,7,100,117,99,104,233,105,115,0,0,0,0,0,0,0,0,0,0,0,0,0
defecaron,1,9,100,101,102,101,99,97,114,111,110,0,0,0,0,0,0,0,0,0,0,0
coyotearían,1,11,99,111,121,111,116,101,97,114,237,97,110,0,0,0,0,0,0,0,0,0
rearmaréis,1,10,114,101,97,114,109,97,114,233,105,115,0,0,0,0,0,0,0,0,0,0
empollasteis,1,12,101,109,112,111,108,108,97,115,116,101,105,115,0,0,0,0,0,0,0,0
desmembraras,1,12,100,101,115,109,101,109,98,114,97,114,97,115,0,0,0,0,0,0,0,0
circunvinisteis,1,15,99,105,114,99,117,110,118,105,110,105,115,116,101,105,115,0,0,0,0,0
alodios,1,7,97,108,111,100,105,111,115,0,0,0,0,0,0,0,0,0,0,0,0,0
liberalizamos,1,13,108,105,98,101,114,97,108,105,122,97,109,111,115,0,0,0,0,0,0,0
deslindáramos,1,13,100,101,115,108,105,110,100,225,114,97,109,111,115,0,0,0,0,0,0,0
contemplativa,1,13,99,111,110,116,101,109,112,108,97,116,105,118,97,0,0,0,0,0,0,0
apartamentos,1,12,97,112,97,114,116,97,109,101,110,116,111,115,0,0,0,0,0,0,0,0
flameaste,1,9,102,108,97,109,101,97,115,116,101,0,0,0,0,0,0,0,0,0,0,0
encolará,1,8,101,110,99,111,108,97,114,225,0,0,0,0,0,0,0,0,0,0,0,0
norteamericanizan,1,17,110,111,114,116,101,97,109,101,114,105,99,97,110,105,122,97,110,0,0,0
avispada,1,8,97,118,105,115,112,97,100,97,0,0,0,0,0,0,0,0,0,0,0,0
extraviarán,1,11,101,120,116,114,97,118,105,97,114,225,110,0,0,0,0,0,0,0,0,0
lechales,1,8,108,101,99,104,97,108,101,115,0,0,0,0,0,0,0,0,0,0,0,0
desestabilizáis,1,15,100,101,115,101,115,116,97,98,105,108,105,122,225,105,115,0,0,0,0,0
farfulló,1,8,102,97,114,102,117,108,108,243,0,0,0,0,0,0,0,0,0,0,0,0
porcino,1,7,112,111,114,99,105,110,111,0,0,0,0,0,0,0,0,0,0,0,0,0
acalambrábamos,1,14,97,99,97,108,97,109,98,114,225,98,97,109,111,115,0,0,0,0,0,0
ojeada,1,6,111,106,101,97,100,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
informáticas,1,12,105,110,102,111,114,109,225,116,105,99,97,115,0,0,0,0,0,0,0,0
autosuficientes,1,15,97,117,116,111,115,117,102,105,99,105,101,110,116,101,115,0,0,0,0,0
capacidades,1,11,99,97,112,97,99,105,100,97,100,101,115,0,0,0,0,0,0,0,0,0
chapucean,1,9,99,104,97,112,117,99,101,97,110,0,0,0,0,0,0,0,0,0,0,0
descoloramos,1,12,100,101,115,99,111,108,111,114,97,109,111,115,0,0,0,0,0,0,0,0
federalizaría,1,13,102,101,100,101,114,97,108,105,122,97,114,237,97,0,0,0,0,0,0,0
crematoriamente,1,15,99,114,101,109,97,116,111,114,105,97,109,101,110,116,101,0,0,0,0,0
rejoneaba,1,9,114,101,106,111,110,101,97,98,97,0,0,0,0,0,0,0,0,0,0,0
eriges,1,6,101,114,105,103,101,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ondulaciones,1,12,111,110,100,117,108,97,99,105,111,110,101,115,0,0,0,0,0,0,0,0
consumid,1,8,99,111,110,115,117,109,105,100,0,0,0,0,0,0,0,0,0,0,0,0
acaramelado,1,11,97,99,97,114,97,109,101,108,97,100,111,0,0,0,0,0,0,0,0,0
embanastáramos,1,14,101,109,98,97,110,97,115,116,225,114,97,109,111,115,0,0,0,0,0,0
vibró,1,5,118,105,98,114,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
descasaréis,1,11,100,101,115,99,97,115,97,114,233,105,115,0,0,0,0,0,0,0,0,0
endemoniaron,1,12,101,110,100,101,109,111,110,105,97,114,111,110,0,0,0,0,0,0,0,0
alimentaron,1,11,97,108,105,109,101,110,116,97,114,111,110,0,0,0,0,0,0,0,0,0
yoguis,1,6,121,111,103,117,105,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manifestarais,1,13,109,97,110,105,102,101,115,116,97,114,97,105,115,0,0,0,0,0,0,0
anexarais,1,9,97,110,101,120,97,114,97,105,115,0,0,0,0,0,0,0,0,0,0,0
habladoramente,1,14,104,97,98,108,97,100,111,114,97,109,101,110,116,101,0,0,0,0,0,0
ingeniería,1,10,105,110,103,101,110,105,101,114,237,97,0,0,0,0,0,0,0,0,0,0
tablas,1,6,116,97,98,108,97,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
irresponsable,1,13,105,114,114,101,115,112,111,110,115,97,98,108,101,0,0,0,0,0,0,0
subestimasteis,1,14,115,117,98,101,115,116,105,109,97,115,116,101,105,115,0,0,0,0,0,0
importador,1,10,105,109,112,111,114,116,97,100,111,114,0,0,0,0,0,0,0,0,0,0
fulminaríamos,1,13,102,117,108,109,105,110,97,114,237,97,109,111,115,0,0,0,0,0,0,0
calientapiés,1,12,99,97,108,105,101,110,116,97,112,105,233,115,0,0,0,0,0,0,0,0
cavilaríamos,1,12,99,97,118,105,108,97,114,237,97,109,111,115,0,0,0,0,0,0,0,0
afectivamente,1,13,97,102,101,99,116,105,118,97,109,101,110,116,101,0,0,0,0,0,0,0
desmontaran,1,11,100,101,115,109,111,110,116,97,114,97,110,0,0,0,0,0,0,0,0,0
inmunizo,1,8,105,110,109,117,110,105,122,111,0,0,0,0,0,0,0,0,0,0,0,0
deplorad,1,8,100,101,112,108,111,114,97,100,0,0,0,0,0,0,0,0,0,0,0,0
prisma,1,6,112,114,105,115,109,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
desechasteis,1,12,100,101,115,101,99,104,97,115,116,101,105,115,0,0,0,0,0,0,0,0
esquiaría,1,9,101,115,113,117,105,97,114,237,97,0,0,0,0,0,0,0,0,0,0,0
decepcionasteis,1,15,100,101,99,101,112,99,105,111,110,97,115,116,101,105,115,0,0,0,0,0
laudemios,1,9,108,97,117,100,101,109,105,111,115,0,0,0,0,0,0,0,0,0,0,0
competeré,1,9,99,111,109,112,101,116,101,114,233,0,0,0,0,0,0,0,0,0,0,0
conmutasteis,1,12,99,111,110,109,117,116,97,115,116,101,105,115,0,0,0,0,0,0,0,0
murmures,1,8,109,117,114,109,117,114,101,115,0,0,0,0,0,0,0,0,0,0,0,0
doscientas,1,10,100,111,115,99,105,101,110,116,97,115,0,0,0,0,0,0,0,0,0,0
alelara,1,7,97,108,101,108,97,114,97,0,0,0,0,0,0,0,0,0,0,0,0,0
desinfectaríamos,1,16,100,101,115,105,110,102,101,99,116,97,114,237,97,109,111,115,0,0,0,0
acachetabas,1,11,97,99,97,99,104,101,116,97,98,97,115,0,0,0,0,0,0,0,0,0
contentarían,1,12,99,111,110,116,101,110,116,97,114,237,97,110,0,0,0,0,0,0,0,0
roncará,1,7,114,111,110,99,97,114,225,0,0,0,0,0,0,0,0,0,0,0,0,0
producían,1,9,112,114,111,100,117,99,237,97,110,0,0,0,0,0,0,0,0,0,0,0
repuliste,1,9,114,101,112,117,108,105,115,116,101,0,0,0,0,0,0,0,0,0,0,0
cancelará,1,9,99,97,110,99,101,108,97,114,225,0,0,0,0,0,0,0,0,0,0,0
alumbrasteis,1,12,97,108,117,109,98,114,97,115,116,101,105,115,0,0,0,0,0,0,0,0
facultado,1,9,102,97,99,117,108,116,97,100,111,0,0,0,0,0,0,0,0,0,0,0
liberarían,1,10,108,105,98,101,114,97,114,237,97,110,0,0,0,0,0,0,0,0,0,0
entusiasmabais,1,14,101,110,116,117,115,105,97,115,109,97,98,97,105,115,0,0,0,0,0,0
salitral,1,8,115,97,108,105,116,114,97,108,0,0,0,0,0,0,0,0,0,0,0,0
esmerara,1,8,101,115,109,101,114,97,114,97,0,0,0,0,0,0,0,0,0,0,0,0
pastosa,1,7,112,97,115,116,111,115,97,0,0,0,0,0,0,0,0,0,0,0,0,0
alterabas,1,9,97,108,116,101,114,97,98,97,115,0,0,0,0,0,0,0,0,0,0,0
discriminemos,1,13,100,105,115,99,114,105,109,105,110,101,109,111,115,0,0,0,0,0,0,0
peraltar,1,8,112,101,114,97,108,116,97,114,0,0,0,0,0,0,0,0,0,0,0,0
devengaron,1,10,100,101,118,101,110,103,97,114,111,110,0,0,0,0,0,0,0,0,0,0
enterrando,1,10,101,110,116,101,114,114,97,110,100,111,0,0,0,0,0,0,0,0,0,0
reavivaremos,1,12,114,101,97,118,105,118,97,114,101,109,111,115,0,0,0,0,0,0,0,0
traspasasteis,1,13,116,114,97,115,112,97,115,97,115,116,101,105,115,0,0,0,0,0,0,0
aprovechemos,1,12,97,112,114,111,118,101,99,104,101,109,111,115,0,0,0,0,0,0,0,0
galopeaban,1,10,103,97,108,111,112,101,97,98,97,110,0,0,0,0,0,0,0,0,0,0
cucharearéis,1,12,99,117,99,104,97,114,101,97,114,233,105,115,0,0,0,0,0,0,0,0
engrapadoras,1,12,101,110,103,114,97,112,97,100,111,114,97,115,0,0,0,0,0,0,0,0
redefiniendo,1,12,114,101,100,101,102,105,110,105,101,110,100,111,0,0,0,0,0,0,0,0
satisfacción,1,12,115,97,116,105,115,102,97,99,99,105,243,110,0,0,0,0,0,0,0,0
criticaríais,1,12,99,114,105,116,105,99,97,114,237,97,105,115,0,0,0,0,0,0,0,0
sartén,1,6,115,97,114,116,233,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acompaña,1,8,97,99,111,109,112,97,241,97,0,0,0,0,0,0,0,0,0,0,0,0
arremangaríais,1,14,97,114,114,101,109,97,110,103,97,114,237,97,105,115,0,0,0,0,0,0
ramonearan,1,10,114,97,109,111,110,101,97,114,97,110,0,0,0,0,0,0,0,0,0,0
vituperabas,1,11,118,105,116,117,112,101,114,97,98,97,115,0,0,0,0,0,0,0,0,0
integradores,1,12,105,110,116,101,103,114,97,100,111,114,101,115,0,0,0,0,0,0,0,0
anadear,1,7,97,110,97,100,101,97,114,0,0,0,0,0,0,0,0,0,0,0,0,0
pecaban,1,7,112,101,99,97,98,97,110,0,0,0,0,0,0,0,0,0,0,0,0,0
áspero,1,6,225,115,112,101,114,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
archivar,1,8,97,114,99,104,105,118,97,114,0,0,0,0,0,0,0,0,0,0,0,0
salaré,1,6,115,97,108,97,114,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devore,1,6,100,101,118,111,114,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arremolinasteis,1,15,97,114,114,101,109,111,108,105,110,97,115,116,101,105,115,0,0,0,0,0
aherrúmbrados,1,13,97,104,101,114,114,250,109,98,114,97,100,111,115,0,0,0,0,0,0,0
evocaciones,1,11,101,118,111,99,97,99,105,111,110,101,115,0,0,0,0,0,0,0,0,0
adelantarían,1,12,97,100,101,108,97,110,116,97,114,237,97,110,0,0,0,0,0,0,0,0
alelaríais,1,10,97,108,101,108,97,114,237,97,105,115,0,0,0,0,0,0,0,0,0,0
acometió,1,8,97,99,111,109,101,116,105,243,0,0,0,0,0,0,0,0,0,0,0,0
esclareceríais,1,14,101,115,99,108,97,114,101,99,101,114,237,97,105,115,0,0,0,0,0,0
desuncías,1,9,100,101,115,117,110,99,237,97,115,0,0,0,0,0,0,0,0,0,0,0
prevaricábamos,1,14,112,114,101,118,97,114,105,99,225,98,97,109,111,115,0,0,0,0,0,0
derritierais,1,12,100,101,114,114,105,116,105,101,114,97,105,115,0,0,0,0,0,0,0,0
drupas,1,6,100,114,117,112,97,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salpresaré,1,10,115,97,108,112,114,101,115,97,114,233,0,0,0,0,0,0,0,0,0,0
escarmentaré,1,12,101,115,99,97,114,109,101,110,116,97,114,233,0,0,0,0,0,0,0,0
cejado,1,6,99,101,106,97,100,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
epitelios,1,9,101,112,105,116,101,108,105,111,115,0,0,0,0,0,0,0,0,0,0,0
desaferrará,1,11,100,101,115,97,102,101,114,114,97,114,225,0,0,0,0,0,0,0,0,0
admisión,1,8,97,100,109,105,115,105,243,110,0,0,0,0,0,0,0,0,0,0,0,0
calumniáramos,1,13,99,97,108,117,109,110,105,225,114,97,109,111,115,0,0,0,0,0,0,0
desoxidaré,1,10,100,101,115,111,120,105,100,97,114,233,0,0,0,0,0,0,0,0,0,0
esclavizaré,1,11,101,115,99,108,97,118,105,122,97,114,233,0,0,0,0,0,0,0,0,0
descoyuntemos,1,13,100,101,115,99,111,121,117,110,116,101,109,111,115,0,0,0,0,0,0,0
sellabais,1,9,115,101,108,108,97,98,97,105,115,0,0,0,0,0,0,0,0,0,0,0
empedernes,1,10,101,109,112,101,100,101,114,110,101,115,0,0,0,0,0,0,0,0,0,0
meditaréis,1,10,109,101,100,105,116,97,114,233,105,115,0,0,0,0,0,0,0,0,0,0
aguzaste,1,8,97,103,117,122,97,115,116,101,0,0,0,0,0,0,0,0,0,0,0,0
abucheo,1,7,97,98,117,99,104,101,111,0,0,0,0,0,0,0,0,0,0,0,0,0
pisotearíamos,1,13,112,105,115,111,116,101,97,114,237,97,109,111,115,0,0,0,0,0,0,0
beatamente,1,10,98,101,97,116,97,109,101,110,116,101,0,0,0,0,0,0,0,0,0,0
informáticos,1,12,105,110,102,111,114,109,225,116,105,99,111,115,0,0,0,0,0,0,0,0
vociferaron,1,11,118,111,99,105,102,101,114,97,114,111,110,0,0,0,0,0,0,0,0,0
manipularían,1,12,109,97,110,105,112,117,108,97,114,237,97,110,0,0,0,0,0,0,0,0
comenzaré,1,9,99,111,109,101,110,122,97,114,233,0,0,0,0,0,0,0,0,0,0,0
dietéticas,1,10,100,105,101,116,233,116,105,99,97,115,0,0,0,0,0,0,0,0,0,0
encuestaras,1,11,101,110,99,117,101,115,116,97,114,97,115,0,0,0,0,0,0,0,0,0
agravemos,1,9,97,103,114,97,118,101,109,111,115,0,0,0,0,0,0,0,0,0,0,0
propaga,1,7,112,114,111,112,97,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0
superpusiéramos,1,15,115,117,112,101,114,112,117,115,105,233,114,97,109,111,115,0,0,0,0,0
ajustar,1,7,97,106,117,115,116,97,114,0,0,0,0,0,0,0,0,0,0,0,0,0
tranquilizadoramente,1,20,116,114,97,110,113,117,105,108,105,122,97,100,111,114,97,109,101,110,116,101
ausentaras,1,10,97,117,115,101,110,116,97,114,97,115,0,0,0,0,0,0,0,0,0,0
estimad,1,7,101,115,116,105,109,97,100,0,0,0,0,0,0,0,0,0,0,0,0,0
arrepentidos,1,12,97,114,114,101,112,101,110,116,105,100,111,115,0,0,0,0,0,0,0,0
hacheaban,1,9,104,97,99,104,101,97,98,97,110,0,0,0,0,0,0,0,0,0,0,0
desovó,1,6,100,101,115,111,118,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agitaría,1,8,97,103,105,116,97,114,237,97,0,0,0,0,0,0,0,0,0,0,0,0
coadyuvaba,1,10,99,111,97,100,121,117,118,97,98,97,0,0,0,0,0,0,0,0,0,0
impurificara,1,12,105,109,112,117,114,105,102,105,99,97,114,97,0,0,0,0,0,0,0,0
temperarás,1,10,116,101,109,112,101,114,97,114,225,115,0,0,0,0,0,0,0,0,0,0
extrañamente,1,12,101,120,116,114,97,241,97,109,101,110,116,101,0,0,0,0,0,0,0,0
esforcéis,1,9,101,115,102,111,114,99,233,105,115,0,0,0,0,0,0,0,0,0,0,0
empizarrarais,1,13,101,109,112,105,122,97,114,114,97,114,97,105,115,0,0,0,0,0,0,0
estilizamos,1,11,101,115,116,105,108,105,122,97,109,111,115,0,0,0,0,0,0,0,0,0
enterraron,1,10,101,110,116,101,114,114,97,114,111,110,0,0,0,0,0,0,0,0,0,0
obviéis,1,7,111,98,118,105,233,105,115,0,0,0,0,0,0,0,0,0,0,0,0,0
idílica,1,7,105,100,237,108,105,99,97,0,0,0,0,0,0,0,0,0,0,0,0,0
befáramos,1,9,98,101,102,225,114,97,109,111,115,0,0,0,0,0,0,0,0,0,0,0
genético,1,8,103,101,110,233,116,105,99,111,0,0,0,0,0,0,0,0,0,0,0,0
apuraras,1,8,97,112,117,114,97,114,97,115,0,0,0,0,0,0,0,0,0,0,0,0
catires,1,7,99,97,116,105,114,101,115,0,0,0,0,0,0,0,0,0,0,0,0,0
instruiríais,1,12,105,110,115,116,114,117,105,114,237,97,105,115,0,0,0,0,0,0,0,0
sobresalisteis,1,14,115,111,98,114,101,115,97,108,105,115,116,101,105,115,0,0,0,0,0,0
auditivamente,1,13,97,117,100,105,116,105,118,97,109,101,110,116,101,0,0,0,0,0,0,0
estregáramos,1,12,101,115,116,114,101,103,225,114,97,109,111,115,0,0,0,0,0,0,0,0
institucionalizará,1,18,105,110,115,116,105,116,117,99,105,111,110,97,108,105,122,97,114,225,0,0
decrecí,1,7,100,101,99,114,101,99,237,0,0,0,0,0,0,0,0,0,0,0,0,0
conversabais,1,12,99,111,110,118,101,114,115,97,98,97,105,115,0,0,0,0,0,0,0,0
orfandades,1,10,111,114,102,97,110,100,97,100,101,115,0,0,0,0,0,0,0,0,0,0
prohibo,1,7,112,114,111,104,105,98,111,0,0,0,0,0,0,0,0,0,0,0,0,0
presagies,1,9,112,114,101,115,97,103,105,101,115,0,0,0,0,0,0,0,0,0,0,0
becaran,1,7,98,101,99,97,114,97,110,0,0,0,0,0,0,0,0,0,0,0,0,0
ilegitimarían,1,13,105,108,101,103,105,116,105,109,97,114,237,97,110,0,0,0,0,0,0,0
asidero,1,7,97,115,105,100,101,114,111,0,0,0,0,0,0,0,0,0,0,0,0,0
masturbarais,1,12,109,97,115,116,117,114,98,97,114,97,105,115,0,0,0,0,0,0,0,0
índigo,1,6,237,110,100,105,103,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tenacidad,1,9,116,101,110,97,99,105,100,97,100,0,0,0,0,0,0,0,0,0,0,0
pastoreabais,1,12,112,97,115,116,111,114,101,97,98,97,105,115,0,0,0,0,0,0,0,0
viandantes,1,10,118,105,97,110,100,97,110,116,101,115,0,0,0,0,0,0,0,0,0,0
ampliaría,1,9,97,109,112,108,105,97,114,237,97,0,0,0,0,0,0,0,0,0,0,0
topó,1,4,116,111,112,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laceraría,1,9,108,97,99,101,114,97,114,237,97,0,0,0,0,0,0,0,0,0,0,0
registramos,1,11,114,101,103,105,115,116,114,97,109,111,115,0,0,0,0,0,0,0,0,0
ausentaban,1,10,97,117,115,101,110,116,97,98,97,110,0,0,0,0,0,0,0,0,0,0
canjear,1,7,99,97,110,106,101,97,114,0,0,0,0,0,0,0,0,0,0,0,0,0
encalas,1,7,101,110,99,97,108,97,115,0,0,0,0,0,0,0,0,0,0,0,0,0
royeras,1,7,114,111,121,101,114,97,115,0,0,0,0,0,0,0,0,0,0,0,0,0
alcurnia,1,8,97,108,99,117,114,110,105,97,0,0,0,0,0,0,0,0,0,0,0,0
acidificará,1,11,97,99,105,100,105,102,105,99,97,114,225,0,0,0,0,0,0,0,0,0
frenamos,1,8,102,114,101,110,97,109,111,115,0,0,0,0,0,0,0,0,0,0,0,0
fischer-tropsch,1,15,102,105,115,99,104,101,114,45,116,114,111,112,115,99,104,0,0,0,0,0
atascarías,1,10,97,116,97,115,99,97,114,237,97,115,0,0,0,0,0,0,0,0,0,0
aerobúses,1,9,97,101,114,111,98,250,115,101,115,0,0,0,0,0,0,0,0,0,0,0
enfunda,1,7,101,110,102,117,110,100,97,0,0,0,0,0,0,0,0,0,0,0,0,0
robe,1,4,114,111,98,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urbanizaré,1,10,117,114,98,97,110,105,122,97,114,233,0,0,0,0,0,0,0,0,0,0
impugnarán,1,10,105,109,112,117,103,110,97,114,225,110,0,0,0,0,0,0,0,0,0,0
nitrosos,1,8,110,105,116,114,111,115,111,115,0,0,0,0,0,0,0,0,0,0,0,0
machucasteis,1,12,109,97,99,104,117,99,97,115,116,101,105,115,0,0,0,0,0,0,0,0
soase,1,5,115,111,97,115,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
valisteis,1,9,118,97,108,105,115,116,101,105,115,0,0,0,0,0,0,0,0,0,0,0
reintegre,1,9,114,101,105,110,116,101,103,114,101,0,0,0,0,0,0,0,0,0,0,0
prended,1,7,112,114,101,110,100,101,100,0,0,0,0,0,0,0,0,0,0,0,0,0
dosificar,1,9,100,111,115,105,102,105,99,97,114,0,0,0,0,0,0,0,0,0,0,0
compareciendo,1,13,99,111,109,112,97,114,101,99,105,101,110,100,111,0,0,0,0,0,0,0
zanganeara,1,10,122,97,110,103,97,110,101,97,114,97,0,0,0,0,0,0,0,0,0,0
coloraciones,1,12,99,111,108,111,114,97,99,105,111,110,101,115,0,0,0,0,0,0,0,0
licuarían,1,9,108,105,99,117,97,114,237,97,110,0,0,0,0,0,0,0,0,0,0,0
desencantaran,1,13,100,101,115,101,110,99,97,110,116,97,114,97,110,0,0,0,0,0,0,0
represarían,1,11,114,101,112,114,101,115,97,114,237,97,110,0,0,0,0,0,0,0,0,0
desbocaré,1,9,100,101,115,98,111,99,97,114,233,0,0,0,0,0,0,0,0,0,0,0
